"Date"	"Lineage"	"Frequency"	"% Frequency"
2022-01-31	"BA.1.9"	0	"0%"
2022-01-31	"BC.2"	0	"0%"
2022-01-31	"BD.1"	0	"0%"
2022-02-07	"BA.1"	476	"13%"
2022-02-07	"BA.1.1"	2024	"54%"
2022-02-07	"BA.1.1.1"	7	"0%"
2022-02-07	"BA.1.1.10"	139	"4%"
2022-02-07	"BA.1.1.11"	0	"0%"
2022-02-07	"BA.1.1.13"	0	"0%"
2022-02-07	"BA.1.1.14"	14	"0%"
2022-02-07	"BA.1.1.15"	1	"0%"
2022-02-07	"BA.1.1.16"	256	"7%"
2022-02-07	"BA.1.1.17"	0	"0%"
2022-02-07	"BA.1.1.18"	30	"1%"
2022-02-07	"BA.1.1.2"	16	"0%"
2022-02-07	"BA.1.1.3"	0	"0%"
2022-02-07	"BA.1.1.4"	2	"0%"
2022-02-07	"BA.1.1.6"	56	"1%"
2022-02-07	"BA.1.1.7"	0	"0%"
2022-02-07	"BA.1.1.8"	1	"0%"
2022-02-07	"BA.1.1.9"	3	"0%"
2022-02-07	"BA.1.10"	0	"0%"
2022-02-07	"BA.1.12"	0	"0%"
2022-02-07	"BA.1.13"	8	"0%"
2022-02-07	"BA.1.13.1"	0	"0%"
2022-02-07	"BA.1.14"	29	"1%"
2022-02-07	"BA.1.14.1"	0	"0%"
2022-02-07	"BA.1.14.2"	0	"0%"
